X,Y,OBJECTID,Store_Name,Address,City,Zip,Notes,Phone,Local_Fare,Express_Fare,Reduced_Fare,POINT_X,POINT_Y
-112.082061405635,33.4948942188086,571,7-Eleven - OPEN 24 HOURS,646 W. Indian School Rd.,Phoenix,85013,"Please contact location to verify hours and supply available.

, Please contact location to verify hours and supply available.

",(602) 279-4998,1-Day,,1-Day,-112.082061405635,33.4948942188086
-112.186552349212,33.4659436901199,572,7-Eleven - OPEN 24 HOURS,5901 W. McDowell Rd.,Phoenix,85035,"Please contact location to verify hours and supply available.

, Please contact location to verify hours and supply available.

",(623) 247-7555,1-Day,,1-Day,-112.186552349212,33.4659436901199
-111.849556499881,33.37880509887,573,7-Eleven - OPEN 24 HOURS,810 W. Baseline Rd.,Mesa,85210,"Please contact location to verify hours and supply available.

, Please contact location to verify hours and supply available.

",(480) 839-2101,1-Day,,1-Day,-111.849556499881,33.37880509887
-112.039976441294,33.4947928985812,574,7-Eleven - OPEN 24 HOURS,1950 E. Indian School Rd.,Phoenix,85016,"Please contact location to verify hours and supply available.

, Please contact location to verify hours and supply available.

",(602) 274-1066,1-Day,,1-Day,-112.039976441294,33.4947928985812
-112.116462944912,33.5385351740991,575,7-Eleven - OPEN 24 HOURS,2651 W. Glendale,Phoenix,85051,"Please contact location to verify hours and supply available.

, Please contact location to verify hours and supply available.

",(602) 249-2234,1-Day,,1-Day,-112.116462944912,33.5385351740991
-112.220428119546,33.5082682760906,576,7-Eleven - OPEN 24 HOURS,4831 N. 75th Ave.,Phoenix,85033,"Please contact location to verify hours and supply available.

, Please contact location to verify hours and supply available.

",(623) 846-3898,1-Day,,1-Day,-112.220428119546,33.5082682760906
-112.189362124442,33.5674308135618,577,7-Eleven - OPEN 24 HOURS,5925 W. Olive,Glendale,85302,"Please contact location to verify hours and supply available.

, Please contact location to verify hours and supply available.

",(623) 931-0781,1-Day,,1-Day,-112.189362124442,33.5674308135618
-111.90912470728,33.418068743024,578,7-Eleven - OPEN 24 HOURS,1006 S. McClintock,Tempe,85281,"Please contact location to verify hours and supply available.

, Please contact location to verify hours and supply available.

",(480) 967-7312,1-Day,,1-Day,-111.90912470728,33.418068743024
-112.030203675187,33.5026524552588,579,7-Eleven - OPEN 24 HOURS,4511 N. 24th St.,Phoenix,85016,"Please contact location to verify hours and supply available.

, Please contact location to verify hours and supply available.

",(602) 954-8997,1-Day,,1-Day,-112.030203675187,33.5026524552588
-111.806564974737,33.3498361030942,580,7-Eleven - OPEN 24 HOURS,785 W. Elliot Rd.,Gilbert,85296,Please contact location to verify hours and supply available.,(480) 813-2514,1-Day,,1-Day,-111.806564974737,33.3498361030942
-112.771655520481,33.9621977160273,581,Safeway 1584,1999 W. Wickenburg Way ,Wickenburg,85390,Please contact store for hours of operation.,(928) 684-2999,"1-Day, 7-Day, 31-Day",,1-Day,-112.771655520481,33.9621977160273
-112.189456861434,33.5240601050509,582,7-Eleven - OPEN 24 HOURS,6010 W. Bethany Home Rd.,Glendale,85301,"Please contact location to verify hours and supply available.
",(623) 937-1901,1-Day,,1-Day,-112.189456861434,33.5240601050509
-112.151400924319,33.523942937586,583,PLS Check Cashers - OPEN 24 HOURS,4252 W. Bethany Home Rd.,Phoenix,85019,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify supply available.
",602-589-5200,"1-Day, 7-Day, 31-Day",,"1-Day, 7-Day, 31-Day",-112.151400924319,33.523942937586
-112.121152390639,33.4512199989561,584,Arizona Check Cashiers,2846 W. Van Buren,Phoenix,85009,Mon-Thur 9:00am - 7:00pm,602-272-5995,"1-Day, 7-Day, 31-Day",,"1-Day, 7-Day, 31-Day",-112.121152390639,33.4512199989561
-112.109758703293,33.625336619973,585,7-Eleven - OPEN 24 HOURS,2424 W. Greenway,Phoenix,85023,"Please contact location to verify hours and supply available.
",(602) 993-1980,1-Day,,1-Day,-112.109758703293,33.625336619973
-112.073347249646,33.3936874065913,586,PLS Check Cashers - OPEN 24 HOURS,5808 S. Central Ave.,Phoenix,85040,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify hours and supply available.
",602-243-5900,"1-Day, 7-Day, 31-Day",,"1-Day, 7-Day, 31-Day",-112.073347249646,33.3936874065913
-112.117090811054,33.5094886956294,587,PLS Check Cashers - OPEN 24 HOURS,2702 W. Camelback Rd.,Phoenix,85017,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify hours and supply available.
",602-841-3600,"1-Day, 7-Day, 31-Day",,"1-Day, 7-Day, 31-Day",-112.117090811054,33.5094886956294
-111.864424922801,33.4077046722739,588,7-Eleven - OPEN 24 HOURS,815 S. Alma School Rd.,Mesa,85202,Please contact location to verify hours and supply available.,(480) 833-8626,1-Day,,1-Day,-111.864424922801,33.4077046722739
-112.20176114175,33.5093954269756,589,PLS Check Cashers - OPEN 24 HOURS,6630 W. Camelback Rd.,Glendale,85301,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify hours and supply available.
",623-245-0900,"1-Day, 7-Day, 31-Day",,"1-Day, 7-Day, 31-Day",-112.20176114175,33.5093954269756
-111.999742221349,33.4804650123389,590,PLS Check Cashers - OPEN 24 HOURS,3800 E. Thomas Rd.,Phoenix,85018,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify hours and supply available.
",602-954-1555,"1-Day, 7-Day, 31-Day",,"1-Day, 7-Day, 31-Day",-111.999742221349,33.4804650123389
-112.048847902358,33.4801935503724,591,PLS Check Cashers - OPEN 24 HOURS,1545 E. Thomas Rd.,Phoenix,85014,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify hours and supply available.
",602-294-0252,"1-Day, 7-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 31-Day",-112.048847902358,33.4801935503724
-112.184846998549,33.4805588576005,592,PLS Check Cashers - OPEN 24 HOURS,5828 W. Thomas Rd.,Phoenix,85031,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify hours and supply available.
",623-849-3505,"1-Day, 7-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 31-Day",-112.184846998549,33.4805588576005
-111.84158404508,33.3166428454941,593,7-Eleven - OPEN 24 HOURS,774 N. Arizona Ave.,Chandler,85224,Please contact location to verify hours and supply available.,(480) 963-6956,1-Day,,1-Day,-111.84158404508,33.3166428454941
-111.806359572701,33.4079325598383,594,PLS Check Cashers - OPEN 24 HOURS,1152 E. Broadway Rd.,Mesa,85204,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify hours and supply available.
",480-610-0080,"1-Day, 7-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 31-Day",-111.806359572701,33.4079325598383
-112.219547312569,33.4802355922954,595,PLS Check Cashers - OPEN 24 HOURS,7450 W. Thomas Rd.,Phoenix,85033,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify hours and supply available.
",623-846-2435,"1-Day, 7-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 31-Day",-112.219547312569,33.4802355922954
-111.684324174794,33.4267913957544,596,East Mesa Service Center,6935 E. Decatur St,Mesa,85207,"Closed Fridays and weekends, Mon - Thurs
7 a.m. - 6 p.m.",(480) 644-2221,"1-Day, 31-Day","1-Day, 31-Day","1-Day, 31-Day",-111.684324174794,33.4267913957544
-112.073579601829,33.4067405386559,597,City of Phoenix - Ed Pastor Transit Center,10 W. Broadway,Phoenix,85041," No personal checks accepted., Mon - Fri
8 a.m. - 4 p.m.
Closed 12 p.m. to 12:30 p.m. for lunch
Closed weekends and holidays.",(602) 534-5053 (8 a.m. - 5 p.m.),"1-Day, 7-Day, 15-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 15-Day, 31-Day",-112.073579601829,33.4067405386559
-111.941372662834,33.4255224931972,598,Tempe Transportation Center,200 E. Fifth St.,Tempe,85281,"No Checks Accepted. Photo site for Valley Metro Reduced-Fare Identification Cards., Monday through Friday, 8 a.m. - 5 p.m.
Closed weekends and holidays.",(480) 858-2350,"1-Day, 7-Day, 15-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 15-Day, 31-Day",-111.941372662834,33.4255224931972
-112.117342856525,33.4510501074346,599,PLS Check Cashers - OPEN 24 HOURS,2695 W. Van Buren St.,Phoenix,85009,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify hours and supply available.
",602-288-1212,"1-Day, 7-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 31-Day",-112.117342856525,33.4510501074346
-112.149424867707,33.5963781952568,600,Fry's 127,4204 W. Cactus,Phoenix,85029,"Daily
8 a.m. - 8 p.m. ",(602) 439-9034,1-Day,,1-Day,-112.149424867707,33.5963781952568
-112.183817428117,33.6107292479597,601,Fry's 6,5771 W. Thunderbird,Glendale,85306,"Daily
8 a.m. - 8 p.m.",(602) 978-9488,1-Day,,1-Day,-112.183817428117,33.6107292479597
-111.840092713961,33.3930434631607,602,PLS Check Cashers - OPEN 24 HOURS,"1210 S. Country Club
",Mesa,85210,"Se Habla Espanol. Open 24 hours, 7 days a week, 365 days a year., Please contact location to verify hours and supply available.
",480-603-1550,"1-Day, 7-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 31-Day",-111.840092713961,33.3930434631607
-111.984676595634,33.4801911322155,603,Fry's 135,4505 E. Thomas Road,Phoenix,85018,"Daily
8 a.m. - 8 p.m.",(602) 952-1288,1-Day,,1-Day,-111.984676595634,33.4801911322155
-112.11716072491,33.6108182587516,604,Fry's 40,3421 W Thunderbird Rd,Phoenix,85023,"Daily 
8 a.m. - 8 p.m.",(602) 375-0186,1-Day,,1-Day,-112.11716072491,33.6108182587516
-111.916820546401,33.4949294917133,605,Fry's 25,7628 E. Indian School Rd,Scottsdale,85251,"Daily 
8 a.m. - 8 p.m.",(480) 994-0145,1-Day,,1-Day,-111.916820546401,33.4949294917133
-111.926281279979,33.3930477921234,606,Fry's 124,3255 S. Rural Rd,Tempe,85282,"Daily 
8 a.m. - 8 p.m.",(480) 829-7799,1-Day,,1-Day,-111.926281279979,33.3930477921234
-112.035888028367,33.4658089543534,607,Food City 12,2124 E. McDowell Rd.,Phoenix,85006,"Daily 
8 a.m. - 7 p.m.",(602) 267-7201,"1-Day, 7-Day, 15-Day, 31-Day",,"1-Day, 7-Day, 31-Day",-112.035888028367,33.4658089543534
-112.152206984278,33.6392822013605,608,Fry's 28,4315 W. Bell Road,Glendale,85308,"Daily 
8 a.m. - 8 p.m.",(602) 978-2590,1-Day,,1-Day,-112.152206984278,33.6392822013605
-111.702928073255,33.4518384431825,609,Fry's 23,5941 E. McKellips,Mesa,85215,"Daily 
8 a.m. - 8 p.m.",(480) 830-8949,1-Day,,1-Day,-111.702928073255,33.4518384431825
-112.013198696837,33.6263550789743,610,Food City 104,"3202 E. Greenway
",Phoenix,85032,"Daily 
9 a.m. - 8 p.m.",(602) 253-0087,"1-Day, 7-Day, 15-Day, 31-Day",,"1-Day, 7-Day, 15-Day, 31-Day",-112.013198696837,33.6263550789743
-111.859213393516,33.3496948235718,611,Fry's 37,981 W. Elliot Road,Chandler,85224,"Daily 
8 a.m. - 8 p.m.",(480) 821-2296,1-Day,,1-Day,-111.859213393516,33.3496948235718
-112.065865570266,33.3777716579867,612,Fry's 46,520 E. Baseline Rd,Phoenix,85042,"Daily
8 a.m. - 8 p.m.",(602) 243-3012,1-Day,,1-Day,-112.065865570266,33.3777716579867
-111.875027030252,33.320605943284,613,Fry's 51,1950 W. Ray Road,Chandler,85224,"Daily 
8 a.m. - 8 p.m. ",(480) 814-7732,1-Day,,1-Day,-111.875027030252,33.320605943284
-112.101027221501,33.495055201028,614,Food City 95,"1950 W. Indian School Rd
",Phoenix,85015,"Daily 
9 a.m. - 8 p.m.",(602) 222-2500,"1-Day, 7-Day, 15-Day, 31-Day",,"1-Day, 7-Day, 31-Day",-112.101027221501,33.495055201028
-112.115627589992,33.6398652191795,615,Fry's 617,2727 W. Bell Rd,Phoenix,85023,"Daily
8 a.m. - 8 p.m.",(602) 896-2500,1-Day,,1-Day,-112.115627589992,33.6398652191795
-111.687722920011,33.3809283471938,616,Fry's 55,1915 S. Power Rd,Mesa,85206,"Daily 
8 a.m. - 8 p.m.",(480) 924-5159,1-Day,,1-Day,-111.687722920011,33.3809283471938
-112.083372246232,33.5093961426359,617,Fry's 128,744 W Camelback Rd,Phoenix,85013,"Daily
8 a.m. - 8 p.m.",(602) 279-9001,1-Day,,1-Day,-112.083372246232,33.5093961426359
-112.201518673955,33.4948161046646,618,Fry's 126,6601 W. Indian School Rd,Phoenix,85033,"Daily 
8 a.m. - 8 p.m.",(623) 846-0622,"1-Day, 31-Day",,"1-Day, 31-Day",-112.201518673955,33.4948161046646
-112.253875924846,33.5662722515169,619,Fry's 56,9043 W. Olive,Peoria,85345,"Daily 
8 a.m. - 8 p.m.
",(623) 979-8880,1-Day,,1-Day,-112.253875924846,33.5662722515169
-112.038909681193,33.506108714772,620,Fry's 129,4724 N. 20th St,Phoenix,85016,"Daily 
8 a.m. - 8 p.m.",(602) 263-0766,1-Day,,1-Day,-112.038909681193,33.506108714772
-112.099769644269,33.6524434932597,621,Fry's 12,18420 N. 19th Ave,Phoenix,85023,"Daily
8 a.m. - 9 p.m.",(602) 993-5960,1-Day,,1-Day,-112.099769644269,33.6524434932597
-112.135066921911,33.5385536966108,622,Food City 105,"3514 W. Glendale Ave
",Phoenix,85051,"Mon. - Sat.
9 a.m. - 8 p.m.
Sun.
11 a.m. - 5 p.m.",(602) 420-9925,"1-Day, 7-Day, 15-Day, 31-Day",,"1-Day, 7-Day, 31-Day",-112.135066921911,33.5385536966108
-112.121117917486,33.4512190080275,623,Socorro Check Cashing,2844 W. Van Buren St,Phoenix,85009,"Mon - Fri 
10 a.m. - 7 p.m.
Closed Sun, Mon - Fri 
10 a.m. - 7 p.m.
Closed Sun",602-455-6599 ,"1-Day, 7-Day, 31-Day",,"1-Day, 7-Day, 31-Day",-112.121117917486,33.4512190080275
-111.831424879965,33.4162873017559,624,Mesa City Hall,55 N. Center,Mesa,85201,"Closed Fridays and weekends. Mon - Thurs 
730 a.m. - 6 p.m. 
",(480) 644-2221,"1-Day, 7-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 31-Day",-111.831424879965,33.4162873017559
-112.134462895066,33.5819281238702,625,Fry's 641,3511 W. Peoria,Phoenix,85029,"Daily 
8 a.m. - 8 p.m.",(602) 866-5420,1-Day,,1-Day,-112.134462895066,33.5819281238702
-112.169300461521,33.5675314276297,626,Fry's 26,5116 W. Olive St.,Glendale,85302,"Daily
8 a.m. - 8 p.m.",(623) 934-1862,1-Day,,1-Day,-112.169300461521,33.5675314276297
-112.238372597596,33.494264649171,627,Fry's 619,8325 W. Indian School,Phoenix,85037,"Daily 
8 a.m. - 8 p.m.",(623) 245-7320,1-Day,,1-Day,-112.238372597596,33.494264649171
-112.18676939183,33.6689925561062,628,Fry's 60,20220 N. 59th Ave,Glendale,85308,"Daily 
8 a.m. - 8 p.m.",(623) 825-3111,,,1-Day,-112.18676939183,33.6689925561062
-111.995299838491,33.611840408673,629,Fry's 121,4025 E. Thunderbird,Phoenix,85032,"Daily 
8 a.m. - 8 p.m.",(602) 953-1615,1-Day,,1-Day,-111.995299838491,33.611840408673
-112.083425037643,33.3921874177486,630,Food City 162,"845 W. Southern Ave 
",Phoenix,85041,"No Checks Accepted, Daily 
9 a.m. - 8 p.m. ",(602) 305-3660,"1-Day, 7-Day, 15-Day, 31-Day",,"1-Day, 7-Day, 15-Day, 31-Day",-112.083425037643,33.3921874177486
-111.912685329025,33.4658296396912,631,Fry's 5,7770 E. McDowell Rd,Scottsdale,85257,"Daily 
8 a.m. -  8 p.m.",(480) 941-4088,1-Day,,1-Day,-111.912685329025,33.4658296396912
-111.843311307863,33.3787971207843,632,Fry's 62,554 W. Baseline Rd,Mesa,85210,"Daily
8 a.m. - 8 p.m.",(480) 969-9299,1-Day,,1-Day,-111.843311307863,33.3787971207843
-111.909613764775,33.3637388169443,633,Fry's 22,1835 E Guadalupe Rd,Tempe,85283,"Daily
8 a.m. - 8 p.m.",(480) 838-7023,1-Day,,1-Day,-111.909613764775,33.3637388169443
-111.943799027932,33.6259225506777,634,Fry's 120,6321 E. Greenway Rd,Scottsdale,85254,"Daily
8 a.m. - 8 p.m.",(480) 368-8930,1-Day,,1-Day,-111.943799027932,33.6259225506777
-111.978037961942,33.3782098677119,635,Fry's 43,2700 W. Baseline,Tempe,85283,"Daily 
8 a.m.  - 8 p.m.",(480) 438-1756,1-Day,,1-Day,-111.978037961942,33.3782098677119
-112.153901765535,33.5530795099711,636,Fry's 136,4329 W. Northern,Glendale,85301,"Daily
8 a.m. - 8 p.m.",623-931-8445,1-Day,,1-Day,-112.153901765535,33.5530795099711
-112.15017207135,33.4659907778749,637,Fry's 610,4230 W. McDowell Rd.,Phoenix,85009,"Daily
8 a.m. - 8 p.m.",(602) 415-5700,1-Day,,1-Day,-112.15017207135,33.4659907778749
-112.01595996726,33.4804841994233,638,Fry's 2,3036 E. Thomas Rd,Phoenix,85016,"Daily 
8 a.m. - 8 p.m.",(602) 468-9155,1-Day,,1-Day,-112.01595996726,33.4804841994233
-111.924432289108,33.3199872622253,639,Fry's 24,4949 W. Ray Road,Chandler,85226,"Daily 
8 a.m. - 8 p.m.",(480) 940-7488,1-Day,,1-Day,-111.924432289108,33.3199872622253
-112.207182297443,33.5237830447979,640,Fry's 11,6710 W. Bethany Home Rd,Glendale,85303,"Daily
8 a.m. - 8 p.m.",(623) 934-0348,1-Day,,1-Day,-112.207182297443,33.5237830447979
-111.787267050183,33.3310937781519,641,Town of Gilbert Municipal Building II,90 E. Civic Center Drive,Gilbert,85296,"CLOSED FRIDAY<br>Fares are sold in the Utilities Department, Mon - Fri
8 a.m. - 5 p.m. ",(480) 503-6753 option 5 on phone menu ,"1-Day, 7-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 31-Day",-111.787267050183,33.3310937781519
-111.808643825898,33.3353254739939,642,Fry's 52,855 W. Warner Road,Gilbert,85233,"Daily 
8 a.m. - 8 p.m.",(480) 813-7388,1-Day,,1-Day,-111.808643825898,33.3353254739939
-112.155482680546,33.5239099372597,643,Fry's 10,4353 W. Bethany Home Rd,Glendale,85301,"Daily
8 a.m. - 8 p.m.",(623) 934-5324,1-Day,,1-Day,-112.155482680546,33.5239099372597
-112.069552821123,33.5676676104581,644,City of Phoenix - Sunnyslope Transit Center,8927 N. 3rd St. ,Phoenix,85020,"No personal checks accepted., Mon - Fri 
8 a.m. - 4 p.m. 
Closed 12 p.m. - 1230 p.m. Mon - Fri for lunch
Closed weekends and holidays.",(602) 534-5053 (8 a.m. - 5 p.m.),"1-Day, 7-Day, 15-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 15-Day, 31-Day",-112.069552821123,33.5676676104581
-112.258089310653,33.6525930649549,645,Fry's 114,9245 W. Union Hills,Peoria,85382,"Daily
8 a.m. - 8 p.m.",(623) 972-7902,1-Day,,1-Day,-112.258089310653,33.6525930649549
-112.124501028436,33.5736585958067,646,City of Phoenix - Metrocenter Transit Center,9451 N. Metro Parkway West,Phoenix,85051,"No personal checks accepted., Mon - Fri 
8 a.m. - 4 p.m.
Closed 12 p.m. - 12:30 p.m. Mon - Fri for lunch
Closed weekends and holidays.",(602) 534-5053 (8 a.m. - 5 p.m.),"1-Day, 7-Day, 15-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 15-Day, 31-Day",-112.124501028436,33.5736585958067
-112.218587112836,33.5958704382505,647,Fry's 45,7455 W. Cactus Rd,Peoria,85345,"Daily
8 a.m. - 8 p.m. ",(623) 486-0120,1-Day,,1-Day,-112.218587112836,33.5958704382505
-112.074441002599,33.4520546962217,648,City of Phoenix - Central Station,300 N. Central Ave  ,Phoenix,85004,"No personal checks accepted.<br /><br />, Mon - Fri
8 a.m. - 5 p.m.
Closed weekends and holidays.",(602) 534-5053 (8 a.m. - 5 p.m.),"1-Day, 7-Day, 15-Day, 31-Day","1-Day, 31-Day","1-Day, 7-Day, 15-Day, 31-Day",-112.074441002599,33.4520546962217
-111.668103200093,33.3939104956619,649,Empire Petroleum,7542 E Southern Ave,Mesa,85209,,(480) 832-1049,1-Day,,1-Day,-111.668103200093,33.3939104956619
-111.681450502772,33.379786315531,650,Empire Petroleum,7060 E. Baseline Rd,Mesa,85208,,(480) 641-3287,1-Day,,1-Day,-111.681450502772,33.379786315531
-111.571705702602,33.4081525003191,651,Circle K - OPEN 24 HOURS,2360 W Broadway Ave,Apache Junction,85120,,(480) 983-2813,1-Day,,1-Day,-111.571705702602,33.4081525003191
